122 ASHLAND PLACE,N/A,1
204 EAST 96 STREET,11212,1
425 NEPTUNE AVENUE,11224,8
24 ARLINGTON PLACE,11216,1
484 EAST 23 STREET,11226,19
358 BROADWAY,11211,2
1120 GLENMORE AVENUE,11208,15
56 FOUNTAIN AVENUE,11208,1
401 WOODBINE STREET,11237,3
163 EAST   89 STREET,11236,1
1347 FLATBUSH AVENUE,11210,2
195 SULLIVAN PLACE,11225,1
16 STANHOPE STREET,11221,1
199 LEGION STREET,11212,1
383 EAST 52 STREET,11203,5
105 3 PLACE,11231,1
964 BELMONT AVENUE,11208,15
827 LINWOOD STREET,11208,4
207 SUMPTER STREET,11233,2
2031 BEDFORD AVENUE,11226,2
566 VANDERBILT AVENUE,11238,6
1271 HANCOCK STREET,11221,1
1022 NEW YORK AVENUE,11203,9
2462 GERRITSEN AVENUE,11229,5
173 ESSEX STREET,11208,4
1412 NEW YORK AVENUE,11210,38
608 EAST 34 STREET,11203,4
1323 FLATBUSH AVENUE,11226,9
930 JEROME STREET,11207,1
970 HOPKINSON AVENUE,11212,1
1075 DEAN STREET,11216,75
145 72 STREET,11209,1
411 SUYDAM STREET,11237,1
556 BAINBRIDGE STREET,11233,67
2869 ATLANTIC AVENUE,11207,17
241 RALPH AVENUE,11233,1
395 58 STREET,11220,1
8616 3 AVENUE,11209,1
211 HIMROD STREET,11237,2
121 CARROLL STREET,11231,1
130 SCHROEDERS AVENUE,11239,1
122 THATFORD AVENUE,11212,21
220 NEPTUNE AVENUE,11235,1
1317 DUMONT AVENUE,11208,1
360 MONTAUK AVENUE,11208,1
363 NEW YORK AVENUE,11213,39
2502 CORTELYOU ROAD,11226,14
1647 UNION STREET,11213,12
1054 WILLOUGHBY AVENUE,11221,8
488 ROCKAWAY PARKWAY,11212,1
1424 HERKIMER STREET,11233,3
394 MAC DONOUGH STREET,11233,7
8915 5 AVENUE,11209,1
92 EAST 53 STREET,11203,88
392 ST MARKS AVENUE,11238,5
10122 AVENUE K,11236,2
2954 BRIGHTON 1 STREET,11235,1
575 ST JOHNS PLACE,11238,13
652 WATKINS STREET,11212,1
291 PULASKI STREET,11206,5
477 HARMAN STREET,11237,1
1337 BUSHWICK AVENUE,11207,1
29 PAERDEGAT 8 STREET,11236,1
1062 WINTHROP STREET,11212,1
42 TROY AVENUE,11213,2
345 50 STREET,11220,10
180 72 STREET,11209,4
969 GLENMORE AVENUE,11208,1
259 ST NICHOLAS AVENUE,11237,8
224 HIGHLAND BOULEVARD,11207,54
1213 ROGERS AVENUE,11226,1
1088 CLARKSON AVENUE,11212,32
2807 KINGS HIGHWAY,N/A,3
471 CENTRAL AVENUE,11221,4
145 KENILWORTH PLACE,11210,1
1317 UNION STREET,11225,29
883 LAFAYETTE AVENUE,11221,1
1726 66 STREET,11204,12
10501 FLATLANDS 1 STREET,11236,2
201 CROWN STREET,11225,17
1035 UNION STREET,11225,22
805 ST MARKS AVENUE,N/A,6
103 GREENPOINT AVENUE,11222,2
950 LENOX ROAD,11203,2
1158 EAST 56 STREET,11234,3
777 FOSTER AVENUE,11230,10
6321 20 AVENUE,11204,2
684 FLUSHING AVENUE,11206,132
1891 WEST 12 STREET,11223,1
1579 LINCOLN PLACE,11233,1
745 PARK AVENUE,11206,45
724 56 STREET,11220,11
9112 3 AVENUE,N/A,1
300 12 STREET,11215,25
818 SARATOGA AVENUE,11212,1
1424 71 STREET,11228,15
592 ROGERS AVENUE,11225,1
1215 EAST 48 STREET,11234,2
615 RUGBY ROAD,11230,5
188 GREENPOINT AVENUE,11222,2
225 EASTERN PARKWAY,11238,13
100 BAY 29 STREET,11214,1
30 AVENUE O,11204,3
952 ST JOHNS PLACE,11213,2
653 40 STREET,11232,3
282 MACON STREET,11216,2
130 EAST 96 STREET,11212,1
600 EAST 18 STREET,N/A,1
118 BAINBRIDGE STREET,11233,1
9 PAERDEGAT 14 STREET,11236,10
1665 ROCKAWAY PARKWAY,11236,1
23 SPENCER PLACE,11216,1
1846 61 STREET,11204,3
2860 WEST 16 STREET,11224,4
619 HALSEY STREET,11233,4
60 HENDRIX STREET,11207,2
229 EAST   18 STREET,11226,2
220 SCHAEFER STREET,11207,1
178 KINGSLAND AVENUE,11222,1
1275 EAST 84 STREET,11236,1
179 UTICA AVENUE,11213,2
725 42 STREET,11232,6
1113 WILLOUGHBY AVENUE,11237,2
20 CROSBY AVENUE,11207,1
30 MONTROSE AVENUE,11206,2
4711 5 AVENUE,N/A,1
938 LIBERTY AVENUE,11208,1
2229 WEST 8 STREET,11223,2
1203 DORCHESTER ROAD,11218,1
485 GLENMORE AVENUE,11207,1
1128 JEFFERSON AVENUE,11221,3
27 BRIGHTON 4 TERRACE,11235,1
510 SHEPHERD AVENUE,11208,11
947 HEGEMAN AVENUE,11208,13
1629 EAST 12 STREET,N/A,1
366 NEW JERSEY AVENUE,11207,2
7115 3 AVENUE,11209,1
170 STATE STREET,11201,1
524 EAST 29 STREET,11210,1
8615 FLATLANDS AVENUE,11236,1
412 51 STREET,11220,1
728 FRANKLIN AVENUE,11238,25
2565 EAST   11 STREET,11235,4
7224 3 AVENUE,11209,1
546 3 AVENUE,11215,1
1124 WILLOUGHBY AVENUE,11237,3
183 IRVING AVENUE,11237,6
830 EAST 57 STREET,11234,2
255 COVERT STREET,11207,1
1000 RUTLAND ROAD,11212,3
180 PARK PLACE,11238,2
653 BLAKE AVENUE,11207,4
232 STOCKHOLM STREET,11237,11
2376 85 STREET,11214,1
1254 PARK PLACE,11213,2
561 METROPOLITAN AVENUE,11211,7
342 21 STREET,11215,9
371 EASTERN PARKWAY,11216,2
1468 EAST 103 STREET,N/A,1
19 LOCUST STREET,11206,17
42 LINCOLN AVENUE,11208,1
18 SIDNEY PLACE,11201,1
830 ST JOHNS PLACE,11216,4
80 16 STREET,11215,1
180 EAST 56 STREET,11203,3
4713 5 AVENUE,11220,3
637 BRADFORD STREET,11207,1
723 GRAND STREET,11211,2
109 SOMERS STREET,11233,11
141 23 STREET,11232,2
180 LENOX ROAD,11226,86
9407 SKIDMORE AVENUE,11236,7
16 VERNON AVENUE,11206,11
299 GATES AVENUE,11216,4
219 MONTAUK AVENUE,11208,21
1791 NEW YORK AVENUE,11210,122
783 LINCOLN PLACE,11216,5
1871 TROY AVENUE,11234,2
2781A OCEAN AVENUE,11229,29
1599 PARK PLACE,11233,39
46 WYCKOFF AVENUE,11237,74
945 JEFFERSON AVENUE,11221,5
436 72 STREET,11209,4
1716 CATON AVENUE,11226,28
5019 6 AVENUE,N/A,1
842 KENT AVENUE,11205,1
596 ARGYLE ROAD,11230,24
139 SOMERS STREET,11233,13
646 5 AVENUE,11215,1
519 MYRTLE AVENUE,11205,22
170 EAST 51 STREET,11203,3
1050 HANCOCK STREET,11221,11
5020 AVENUE D,11203,8
1086 OCEAN AVENUE,11230,15
30 PINE STREET,11208,3
4911 SURF AVENUE,11224,3
5023 14 AVENUE,11219,2
982 EAST 83 STREET,11236,4
733 44 STREET,11220,1
902 41 STREET,11219,9
4201 CHURCH AVENUE,11203,1
29 EAST 98 STREET,11212,1
160 72 STREET,11209,35
2255 CROPSEY AVENUE,11214,14
115 TAAFFE PLACE,11205,1
805 PROSPECT PLACE,11216,7
979 METROPOLITAN AVENUE,11211,2
312 EAST 93 STREET,11212,3
7401 4 AVENUE,11209,7
312 7 STREET,11215,1
47 NEWPORT STREET,11212,7
2424 82 STREET,11214,3
72 SOUTH 6 STREET,11211,1
258 LAFAYETTE AVENUE,11238,1
1448 WEST 8 STREET,11204,7
2021 EAST 44 STREET,11234,7
2611 EAST   13 STREET,11235,1
330 58 STREET,N/A,1
358 GROVE STREET,11237,35
375 EAST 95 STREET,11212,3
1383 PACIFIC STREET,11216,1
154 KNICKERBOCKER AVENUE,11237,1
740 DRIGGS AVENUE,11211,1
810 WASHINGTON AVENUE,11238,17
5813 TILDEN AVENUE,11203,1
49 EAST 31 STREET,11226,2
288 9 STREET,11215,40
731 FENIMORE STREET,11203,3
27 LINDEN BOULEVARD,11226,3
114 ARLINGTON AVENUE,11207,2
198 IRVING AVENUE,11237,1
698 NEW LOTS AVENUE,11207,1
2405 NOSTRAND AVENUE,11210,5
155 ROCKAWAY PARKWAY,11212,21
72 MAC DOUGAL STREET,11233,3
541 ARGYLE ROAD,11230,3
33 TAPSCOTT STREET,11212,1
8414 4 AVENUE,11209,6
8730 24 AVENUE,11214,1
43 FERRIS STREET,11231,1
1236 ATLANTIC AVENUE,N/A,1
3821 NAUTILUS AVENUE,11224,4
1386 LINCOLN PLACE,11213,2
37 DE SALES PLACE,11207,2
338 CLIFTON PLACE,11216,69
404 MADISON STREET,11221,2
2018 EAST 27 STREET,11229,9
550 7 STREET,11215,2
162 EAST 95 STREET,11212,2
280 MACON STREET,11216,1
2020 STRAUSS STREET,11212,29
3028 BRIGHTON 6 STREET,11235,2
726 60 STREET,11220,1
909 EAST 5 STREET,11230,22
338 SOUTH 3 STREET,11211,26
32 ATKINS AVENUE,11208,1
214 ROCKAWAY AVENUE,11233,59
832 WASHINGTON AVENUE,11238,7
8409 14 AVENUE,11228,1
429 GRAHAM AVENUE,11211,1
328 CLIFTON PLACE,11216,1
1734 79 STREET,11214,2
110 NEW YORK AVENUE,11216,17
1502 8 AVENUE,11215,4
1295 56 STREET,11219,1
2140 EAST 70 STREET,N/A,1
126 AVENUE S,11223,1
1130 NOSTRAND AVENUE,11225,34
366 DECATUR STREET,11233,18
1262 52 STREET,11219,3
433 EAST   35 STREET,11203,1
326 45 STREET,11220,1
824 EASTERN PARKWAY,11213,1
52 EAST 43 STREET,11203,1
1848 65 STREET,11204,1
13 ST FELIX STREET,11217,1
10 PAERDEGAT 7 STREET,11236,16
132 EAST 93 STREET,11212,2
3019 BRIGHTON 12 STREET,11235,1
1014 45 STREET,11219,33
817 AVENUE H,11230,1
670 LINWOOD STREET,11208,3
911 MOTHER GASTON BOULEVARD,11212,18
756 50 STREET,11220,1
630 EAST 81 STREET,N/A,1
402 HAWTHORNE STREET,11203,1
1111 NOSTRAND AVENUE,11225,1
2307 AVENUE D,11226,1
975 79 STREET,11228,1
2025 STILLWELL AVENUE,11223,11
164 UNION STREET,11231,1
7310 AVENUE M,11234,1
376 SOUTH 3 STREET,11211,45
737 53 STREET,11220,2
1396 FLATBUSH AVENUE,11210,1
5302 8 AVENUE,11220,1
2484 PITKIN AVENUE,11208,2
156 GRAHAM AVENUE,11206,1
332 ROGERS AVENUE,11225,227
280 CLEVELAND STREET,11208,4
159 HALSEY STREET,11216,29
875 BELMONT AVENUE,11208,1
716 KNICKERBOCKER AVENUE,11221,1
4703 NEW UTRECHT AVENUE,11219,2
1151 39 STREET,11218,4
686 WILLOUGHBY AVENUE,11206,2
1412 OCEAN AVENUE,11230,5
142 RALPH AVENUE,11233,4
517 WILLIAMS AVENUE,11207,1
4710 4 AVENUE,11220,1
6402 24 AVENUE,11204,155
143 STERLING STREET,11225,12
3921 7 AVENUE,11232,1
4606 5 AVENUE,11220,9
221 FORBELL STREET,N/A,1
2623 AVENUE D,11226,1
195 NICHOLS AVENUE,11208,3
270 THROOP AVENUE,11206,1
16 94 STREET,11209,10
7920 19 AVENUE,11214,28
17 COOPER STREET,11207,4
2563 OCEAN PARKWAY,11235,1
8002 21 AVENUE,N/A,4
410 17 STREET,11215,2
534 HANCOCK STREET,11233,4
1231 BEDFORD AVENUE,11216,4
811 EAST 49 STREET,11203,1
1434 DE KALB AVENUE,11237,23
3003 AVENUE L,11210,4
80 GREENE AVENUE,11238,180
1210 AVENUE J,11230,1
163 MESEROLE STREET,11206,1
6302 BAY PARKWAY,11204,1
283 CLIFTON PLACE,11216,1
355 BAY 8 STREET,11228,2
6 PAERDEGAT 9 STREET,11236,5
654 OSBORN STREET,11212,1
2107 DEAN STREET,11233,1
588 VAN SICLEN AVENUE,11207,1
719 HENRY STREET,11231,3
415 EAST 23 STREET,11226,13
64 NOSTRAND AVENUE,11205,1
1658 64 STREET,11204,38
605 BRADFORD STREET,11207,1
1333 EAST 18 STREET,11230,25
340 EAST 51 STREET,11203,1
187 16 STREET,11215,35
1573 EAST 32 STREET,11234,2
63 BOKEE COURT,11223,20
239 MONROE STREET,11216,1
2081 NOSTRAND AVENUE,11210,2
9707 4 AVENUE,11209,4
46 ARLINGTON AVENUE,11207,1
73 MALCOLM X BOULEVARD,11221,1
374 EAST   49 STREET,11203,2
1535 STERLING PLACE,11213,56
860 ELTON STREET,11208,1
657 PARK PLACE,11216,1
265 EAST 39 STREET,11203,3
1101 UNION STREET,11225,19
112 EAST 2 STREET,11218,7
3026 BRIGHTON 7 STREET,11235,1
734 DE KALB AVENUE,11216,1
412 BARBEY STREET,11207,7
1351 MYRTLE AVENUE,11221,9
823 52 STREET,11220,1
116 CORNELIA STREET,11221,1
1474 EAST 87 STREET,11236,6
191 EAST   91 STREET,11212,1
438 HANCOCK STREET,11233,1
642 EAST 80 STREET,11236,1
188 NOLL STREET,11237,1
409A BROADWAY,11211,1
2 HERKIMER COURT,11216,2
1570 EAST   14 STREET,11230,2
698 CLASSON AVENUE,11238,3
300 SOUTH 3 STREET,11211,2
958 MADISON STREET,11221,23
275 EAST 52 STREET,11203,2
1384 CARROLL STREET,11213,2
213 LEWIS AVENUE,11221,13
351 EAST 51 STREET,11203,4
1001 LINCOLN PLACE,11213,4
45 TEHAMA STREET,11218,9
70 SOUTH 4 STREET,11211,5
404 SUYDAM STREET,11237,2
655 WATKINS STREET,11212,21
701 CRESCENT STREET,11208,2
115 BRANTON STREET,11236,1
1391 WEST 7 STREET,11204,1
732 43 STREET,11232,1
45 FURMAN AVENUE,11207,1
85 DEVOE STREET,11211,1
1660 EAST 21 STREET,11210,12
1149 ST JOHNS PLACE,11213,5
1454 EAST 96 STREET,11236,1
415 JEROME STREET,11207,1
374 EAST 96 STREET,11212,3
511 LAKE STREET,N/A,2
2953 NOSTRAND AVENUE,11229,2
268 MARION STREET,11233,1
237 5 AVENUE,11215,1
9202 3 AVENUE,11209,1
139 SOUTH 4 STREET,11211,4
1233 MADISON STREET,11221,6
1106 HALSEY STREET,11207,1
658 EAST 86 STREET,N/A,1
24 SUYDAM PLACE,11233,5
601 EAST   87 STREET,11236,3
1280 OCEAN AVENUE,11230,67
110 BEVERLY ROAD,11218,2
1513 EAST 10 STREET,11230,1
295 MAC DOUGAL STREET,11233,6
518 BRISTOL STREET,11212,15
1803 UNION STREET,11213,19
261 KOSCIUSKO STREET,11221,8
294 CHESTER STREET,11212,35
400 MARLBOROUGH ROAD,11226,1
925 PROSPECT PLACE,N/A,5
473 KOSCIUSKO STREET,11221,4
912 EAST 94 STREET,11236,1
715 OCEAN PARKWAY,11230,2
404 61 STREET,N/A,7
203 30 STREET,N/A,1
194 GELSTON AVENUE,11209,8
2413 EAST 22 STREET,11235,1
3 QUINCY STREET,N/A,2
1270 JEFFERSON AVENUE,11221,3
336 MC GUINNESS BOULEVARD,11222,2
3421 AVENUE I,11210,1
1415 ST MARKS AVENUE,11233,2
543 BAINBRIDGE STREET,11233,11
2506 ALBEMARLE ROAD,N/A,1
257 LINCOLN AVENUE,11208,1
8123 17 AVENUE,11214,1
745 EAST 88 STREET,11236,2
1481 EAST 94 STREET,11236,4
143 COLUMBIA STREET,11231,3
62 HOWARD AVENUE,11221,8
1120 HERKIMER STREET,11233,2
499 SHEPHERD AVENUE,11208,2
5901 7 AVENUE,11220,1
107 3 AVENUE,11217,1
474 EAST 98 STREET,11212,44
71 SCHAEFER STREET,11207,3
175 BRIGHTON 10 STREET,11235,1
50 LEGION STREET,11212,4
605 HEGEMAN AVENUE,11207,1
5619 BEVERLY ROAD,11203,12
686 LOGAN STREET,11208,2
2513 NEWKIRK AVENUE,N/A,3
9413 AVENUE A,11236,1
132 NEWTON STREET,11222,1
205 SEELEY STREET,11218,1
1560 WEST 2 STREET,11204,1
448 LINCOLN ROAD,11225,8
520 77 STREET,11209,1
959 53 STREET,11219,1
2481 BRAGG STREET,11235,1
1145 PRESIDENT STREET,11225,9
562 LEXINGTON AVENUE,11221,1
920 58 STREET,11219,4
262 NEPTUNE AVENUE,11235,4
1112 GATES AVENUE,11221,1
8754 17 AVENUE,11214,3
1893 EASTERN PARKWAY EXTENSION,11233,3
155 SOUTH 4 STREET,11211,23
365 MADISON STREET,11221,1
2667 EAST 24 STREET,11235,3
95 LUQUER STREET,11231,1
162 NICHOLS AVENUE,11208,4
997 ROGERS AVENUE,11226,1
1223 HERKIMER STREET,11233,1
328 48 STREET,11220,1
1340 PACIFIC STREET,11216,2
118 EAST 55 STREET,11203,4
4503 CHURCH AVENUE,11203,4
444 RALPH AVENUE,N/A,1
39 VERNON AVENUE,11206,1
35 MONTAUK AVENUE,11208,1
625 PROSPECT PLACE,11216,1
568 BAINBRIDGE STREET,11233,1
627 EMERALD STREET,11208,1
64 LOTT AVENUE,11212,1
1437 ALBANY AVENUE,11203,2
353 FLATBUSH AVENUE,11238,5
3020 AVENUE Y,11235,3
599 EASTERN PARKWAY,11216,1
20 BAY   32 STREET,11214,1
156 TREMONT ST,N/A,1
2624 AVENUE Z,11235,2
78 DE SALES PLACE,11207,4
7814 4 AVENUE,11209,4
138 MONTAGUE STREET,11201,1
153 WASHINGTON AVENUE,11205,1
2801 WEST   20 STREET,11224,1
320 MAC DOUGAL STREET,11233,3
1491 LINCOLN PLACE,11213,16
806 HOWARD AVENUE,11212,4
542 PACIFIC STREET,11217,4
201 CYPRESS AVENUE,N/A,1
28 BAY   38 STREET,11214,1
626 MADISON STREET,11221,2
2130 UNION STREET,11212,14
37 KINGSTON AVENUE,11213,4
7 MACKAY PLACE,11209,1
355 EAST 23 STREET,11226,1
154 ROCKAWAY PARKWAY,11212,25
288 EAST 95 STREET,11212,107
690 SHEFFIELD AVENUE,11207,1
352 89 STREET,11209,1
237 JEFFERSON STREET,11237,1
1443 EAST 94 STREET,11236,1
214 PROSPECT PLACE,N/A,2
995 THOMAS S BOYLAND STREET,11212,5
2838 STILLWELL AVENUE,11224,2
109 HANCOCK STREET,11216,1
150 MYRTLE AVENUE,11201,6
1050 EAST 108 STREET,11236,1
1401 67 STREET,11219,2
170 BROOKLYN AVENUE,11213,4
1451 PACIFIC STREET,11216,14
41 ESSEX STREET,N/A,1
951 EAST 98 STREET,11236,2
601 EAST 87 STREET,11236,1
831 59 STREET,11220,2
219 MAUJER STREET,11206,1
623 NOSTRAND AVENUE,11216,3
888 EAST   96 STREET,11236,6
387 HAWTHORNE STREET,11225,1
1819 EAST 19 STREET,11229,1
367 EAST   48 STREET,11203,1
519 HOWARD AVENUE,11233,1
1260 CROTON LOOP,11239,2
688 GREENE AVENUE,11221,28
400 6 AVENUE,11215,1
571 NOSTRAND AVENUE,11216,1
2292 ATLANTIC AVENUE,11233,1
1074 WILLMOHR STREET,11212,2
6906 8 AVENUE,11228,2
1419 ST MARKS AVENUE,11233,2
288 95 STREET,11209,1
1692 UNION STREET,11213,158
224 MANHATTAN AVENUE,11206,5
357 EAST 28 STREET,11226,6
1884 BERGEN STREET,11233,2
1187 EASTERN PARKWAY,11213,21
1096 SUTTER AVENUE,11208,4
476 GRANT AVENUE,11208,2
29 SUTTER AVENUE,11212,29
232 UTICA AVENUE,N/A,1
325 76 STREET,11209,14
122 FENIMORE STREET,11225,18
1502 AVENUE K,11230,6
510 MIDWOOD STREET,11225,3
408 MARCUS GARVEY BOULEVARD,11216,11
50 GREENE AVENUE,N/A,1
1748 FLATBUSH AVENUE,11210,2
1017 EAST 86 STREET,11236,2
3401 FULTON STREET,11208,3
633 UNION STREET,11215,1
75 LENOX ROAD,11226,25
165 COLUMBIA STREET,11231,1
40 ELDERT LANE,11208,3
4611 CHURCH AVENUE,11203,10
1373 LINCOLN PLACE,11213,6
12 VERNON AVENUE,11206,18
73 GRAHAM AVENUE,11206,4
4523 AVENUE L,11234,2
2315 WEST 13 STREET,11223,2
211 GREEN STREET,11222,4
36 LINDEN STREET,11221,12
232 53 STREET,11220,1
76 REMSEN STREET,11201,1
666 39 STREET,11232,10
193 BOERUM STREET,11206,2
450 41 STREET,11232,1
109 BUSHWICK AVENUE,11206,1
2065 OCEAN AVENUE,11230,4
367 BEDFORD AVENUE,11211,2
22 MOTHER GASTON BOULEVARD,11233,6
193 STOCKHOLM STREET,11237,1
1110 BERGEN STREET,11216,5
69 COOPER STREET,11207,21
151 BERRY STREET,11249,4
492 HENRY STREET,11231,2
1041 BELMONT AVENUE,11208,4
9425 5 AVENUE,11209,10
302 86 STREET,11209,1
352 BRADFORD STREET,11207,7
5915 4 AVENUE,N/A,1
224 NEW YORK AVENUE,11216,2
151 AVENUE O,11204,13
15 LOCUST STREET,11206,3
135 CLARKSON AVENUE,11226,2
39 MAC DONOUGH STREET,11216,11
538 EAST 24 STREET,11210,1
2015 FOSTER AVENUE,11210,92
15 DWIGHT STREET,11231,4
394 EAST 96 STREET,11212,1
1155 GATES AVENUE,11221,1
1734 ST JOHN'S PLACE,11233,1
119 RALPH AVENUE,11221,1
2359 CONEY ISLAND AVENUE,11223,2
153 PULASKI STREET,11206,5
1011 DEAN STREET,11238,1
829 EAST 10 STREET,11230,5
421 HERZL STREET,11212,1
621 ST MARKS AVENUE,11216,2
1526 EASTERN PARKWAY EXTENSION,11233,10
963 EAST 101 STREET,11236,1
1460 DAHILL ROAD,11204,1
183 DUMONT AVENUE,11212,3
555 EAST 5 STREET,11218,11
1224 NOSTRAND AVENUE,11225,1
1728 MERMAID AVENUE,11224,2
202 ALBEMARLE ROAD,11218,1
3028 FULTON STREET,11208,1
609 NEW YORK AVENUE,11203,8
98 BELMONT AVENUE,11212,1
217 QUENTIN ROAD,11223,21
3025 OCEAN AVENUE,11235,2
1381 HERKIMER STREET,11233,13
704 EAST 81 STREET,11236,1
850 FRANKLIN AVENUE,11225,29
433 HALSEY STREET,11233,4
500 OCEAN AVENUE,11226,39
554 60 STREET,11220,2
627 AVENUE N,11230,2
737 WASHINGTON AVENUE,11238,5
599 EAST 7 STREET,11218,3
1707 65 STREET,11204,1
441 BROOKLYN AVENUE,N/A,2
670 EASTERN PARKWAY,11213,1
142 ST MARKS AVENUE,11217,1
3012 BEVERLY ROAD,11226,5
1220 ST MARKS AVENUE,N/A,1
1837 STILLWELL AVENUE,11223,5
523 CHESTER STREET,11212,2
308 ELLERY STREET,11206,8
3405 FULTON STREET,11208,1
377 ARGYLE ROAD,11218,2
2402 BRAGG STREET,11235,1
1068 WINTHROP STREET,11212,780
1943 ATLANTIC AVENUE,11233,1
1325 UNION STREET,11225,32
596 MAPLE STREET,11203,70
447 7 AVENUE,11215,2
160 DUPONT STREET,11222,2
1207 EAST 34 STREET,11210,1
2932 BRIGHTON 6 STREET,11235,1
10111 AVENUE J,11236,2
935 METROPOLITAN AVENUE,11211,3
1141 REMSEN AVENUE,11236,5
305 CLARKSON AVENUE,11226,19
545 46 STREET,11220,37
189 WYCKOFF AVENUE,11237,3
740 51 STREET,11220,1
1401 PACIFIC STREET,11216,2
442 QUINCY STREET,11221,3
1214 AVENUE K,11230,36
35 CLARK STREET,11201,1
85 MIDWOOD STREET,11225,1
2327 82 STREET,11214,3
571 6 AVENUE,11215,11
205 EAST   17 STREET,11226,6
8005 7 AVENUE,11228,1
368 96 STREET,11209,1
706 HOWARD AVENUE,11212,4
409 MILFORD STREET,11208,1
101 EAST   29 STREET,11226,2
910 DEKALB AVENUE,11221,1
1999 EASTERN PARKWAY,11233,13
1068 UNION STREET,11225,3
17 OLD FULTON STREET,11201,3
27 EAST 18 STREET,11226,3
641 ST MARKS AVENUE,11216,3
554 WILSON AVENUE,11207,1
1412 DE KALB AVENUE,11237,1
1318 EAST 55 STREET,11234,7
573 EAST 79 STREET,11236,1
2 STANWIX STREET,11206,12
520 HENRY STREET,11231,1
930 EAST 7 STREET,11230,56
192 ETNA STREET,11208,1
145 EAST 51 STREET,11203,1
722 CHAUNCEY STREET,11207,1
811 CLASSON AVENUE,11238,7
461 AVENUE X,11223,8
1260 EAST 21 STREET,N/A,1
1125 WASHINGTON AVENUE,11225,1
115 NICHOLS AVENUE,11208,3
366 SOUTH 2 STREET,11211,1
986 PARK PLACE,11213,11
355 BAY    8 STREET,11228,1
21A HILL STREET,11208,1
1842 EAST 49 STREET,11234,1
2311A PACIFIC STREET,11233,5
833 BUSHWICK AVENUE,11221,1
487 PACIFIC STREET,11217,21
333 EAST 59 STREET,11203,2
1983 FULTON STREET,11233,2
9518 FLATLANDS AVENUE,11236,1
929 HOPKINSON AVENUE,11212,2
793 DREW STREET,11208,1
248 EAST 51 STREET,11203,15
108 FENIMORE STREET,11225,40
265 WOODBINE STREET,11221,3
1104 ROGERS AVENUE,11226,3
1075 FLATBUSH AVENUE,11226,2
1277 LINCOLN PLACE,11213,1
341 5 AVENUE,11215,31
556 GRAND STREET,11211,1
111 LEE AVENUE,11211,2
1259 PACIFIC STREET,11216,16
884 MADISON STREET,11221,8
2327 BEDFORD AVENUE,11226,1
190 EAST 31 STREET,11226,11
1788 EAST 91 STREET,11236,1
1732 PITKIN AVENUE,11212,3
646 MONROE STREET,11221,4
81 UTICA AVENUE,11213,2
3901 4 AVENUE,11232,1
460 NEPTUNE AVENUE,11224,4
635A LEXINGTON AVENUE,11221,42
374 PROSPECT PLACE,11238,7
352 BEDFORD AVENUE,11211,5
1206 BERGEN STREET,N/A,7
1249 ST MARKS AVENUE,N/A,1
594 EAST 92 STREET,11236,1
303 TOMPKINS AVENUE,11216,2
55 EAST 92 STREET,11212,1
806 LAFAYETTE AVENUE,11221,3
434 EAST 22 STREET,11226,18
104 BRISTOL STREET,11212,1
2440 EAST 29 STREET,N/A,2
55 OCEAN AVENUE,11225,38
411 EAST 26 STREET,11226,25
288 DEVOE STREET,11211,5
1434 FLATBUSH AVENUE,11210,18
1446 44 STREET,11219,1
59 EAST 95 STREET,11212,2
278 DEAN STREET,11217,13
306 MARCY AVENUE,11211,4
377 13 STREET,11215,1
856 CRESCENT STREET,11208,6
121 ALBANY AVENUE,11213,3
651 WASHINGTON AVENUE,11238,1
133 MENAHAN STREET,11221,2
636 WILLOUGHBY AVENUE,11206,2
3115 BRIGHTON 6 STREET,11235,11
489 CHAUNCEY STREET,11233,21
2121 WEST 8 STREET,11223,1
607 WILLOUGHBY AVENUE,11206,6
382 EAST 32 STREET,11226,1
598 SNEDIKER AVENUE,11207,21
920 EAST 17 STREET,11230,1
314 BEDFORD AVENUE,11211,6
13 BLEECKER STREET,11221,2
5203 NEW UTRECHT AVENUE,11219,11
271 EAST 55 STREET,11203,2
561 46 STREET,11220,5
110 VERONICA PLACE,11226,1
1434 EAST 92 STREET,11236,6
210 SUNNYSIDE AVENUE,11207,2
50 MOTHER GASTON BOULEVARD,11233,2
2957 NOSTRAND AVENUE,11229,3
350 EAST 19 STREET,11226,725
647 FRANKLIN AVENUE,11238,1
5501 SNYDER AVENUE,11203,10
3030 BRIGHTON 6 STREET,11235,1
138 EAST 37 STREET,11203,1
3016 WEST 22 STREET,11224,2
1967 BERGEN STREET,11233,28
1035 EAST 12 STREET,11230,1
1447 EAST 2 STREET,11230,8
249 MALCOLM X BOULEVARD,11233,1
217 ARLINGTON AVENUE,11207,3
1789 LINDEN BOULEVARD,11207,3
795 LENOX ROAD,11203,3
245 SULLIVAN PLACE,11225,138
286 CLINTON STREET,11201,17
1221 EAST 51 STREET,11234,1
2072 CROPSEY AVENUE,11214,1
6921 FT HAMILTON PARKWAY,11228,1
148 ST JAMES PLACE,11238,8
1082 BLAKE AVENUE,11208,2
560 SHEFFIELD AVENUE,11207,3
346 BAY RIDGE AVENUE,11220,9
1942 BATH AVENUE,11214,2
6931 3 AVENUE,11209,2
48 RUTLAND ROAD,11225,1
469 EAST 94 STREET,11212,1
349 KOSCIUSKO STREET,11221,1
